date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:22:22	148551/148551	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:14%20GMT	https://www.hearingloss.org/programs-events/get-hearing-loop/	D:/Sarathi/www.hearingloss.org/programs-events/get-hearing-loop/index.html	(from https://www.hearingloss.org/)
13:22:22	120889/120889	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:14%20GMT	https://www.hearingloss.org/programs-events/get-hearing-loop/hearing-loop-toolkit/	D:/Sarathi/www.hearingloss.org/programs-events/get-hearing-loop/hearing-loop-toolkit/index.html	(from https://www.hearingloss.org/)
13:22:22	1288240/1288240	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Jul%202023%2020:46:56%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/crowd_convention.jpg	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/crowd_convention.jpg	(from https://www.hearingloss.org/)
13:22:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20Sep%202024%2007:52:18%20GMT	https://www.hearingloss.org/news-media/hearing-life/advertise-with-us	D:/Sarathi/www.hearingloss.org/news-media/hearing-life/advertise-with-us	(from https://www.hearingloss.org/)
13:22:27	117064/117064	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:18%20GMT	https://www.hearingloss.org/programs-events/communication-access-in-health-care/	D:/Sarathi/www.hearingloss.org/programs-events/communication-access-in-health-care/index.html	(from https://www.hearingloss.org/)
13:22:27	120978/120978	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:18%20GMT	https://www.hearingloss.org/programs-events/hlaa-2024-convention/	D:/Sarathi/www.hearingloss.org/programs-events/hlaa-2024-convention/index.html	(from https://www.hearingloss.org/)
13:22:27	117690/117690	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:19%20GMT	https://www.hearingloss.org/programs-events/patient-focused-drug-development-meeting/	D:/Sarathi/www.hearingloss.org/programs-events/patient-focused-drug-development-meeting/index.html	(from https://www.hearingloss.org/)
13:22:28	120810/120810	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:19%20GMT	https://www.hearingloss.org/programs-events/walk4hearing/	D:/Sarathi/www.hearingloss.org/programs-events/walk4hearing/index.html	(from https://www.hearingloss.org/)
13:22:29	7872/7872	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Jul%202023%2020:46:57%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/charity-navigator-logo-hlaa.jpg	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/charity-navigator-logo-hlaa.jpg	(from https://www.hearingloss.org/)
13:22:29	108009/108009	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:24%20GMT	https://www.hearingloss.org/programs-events/n-chatt/	D:/Sarathi/www.hearingloss.org/programs-events/n-chatt/index.html	(from https://www.hearingloss.org/)
13:22:29	107922/107922	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:24%20GMT	https://www.hearingloss.org/programs-events/webinars/	D:/Sarathi/www.hearingloss.org/programs-events/webinars/index.html	(from https://www.hearingloss.org/)
13:22:29	132777/132777	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:24%20GMT	https://www.hearingloss.org/programs-events/icaat/	D:/Sarathi/www.hearingloss.org/programs-events/icaat/index.html	(from https://www.hearingloss.org/)
13:22:31	11996/11996	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Nov%202023%2023:49:54%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/2023-great-nonprofits.png	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/2023-great-nonprofits.png	(from https://www.hearingloss.org/)
13:22:31	157941/157941	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:25%20GMT	https://www.hearingloss.org/programs-events/webinars/schedule-recordings/	D:/Sarathi/www.hearingloss.org/programs-events/webinars/schedule-recordings/index.html	(from https://www.hearingloss.org/)
13:22:31	132274/132274	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:25%20GMT	https://www.hearingloss.org/programs-events/webinars/presenter-bios/	D:/Sarathi/www.hearingloss.org/programs-events/webinars/presenter-bios/index.html	(from https://www.hearingloss.org/)
13:22:31	107038/107038	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:26%20GMT	https://www.hearingloss.org/programs-events/webinars/present-a-webinar/	D:/Sarathi/www.hearingloss.org/programs-events/webinars/present-a-webinar/index.html	(from https://www.hearingloss.org/)
13:22:32	10053/10053	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Jul%202023%2020:47:13%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/americas-best-charities-logo-v1.png	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/americas-best-charities-logo-v1.png	(from https://www.hearingloss.org/)
13:22:33	327722/327722	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:27%20GMT	https://www.hearingloss.org/chapters-state-orgs/find-a-chapter/	D:/Sarathi/www.hearingloss.org/chapters-state-orgs/find-a-chapter/index.html	(from https://www.hearingloss.org/)
13:22:33	232013/232013	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:27%20GMT	https://www.hearingloss.org/chapters-state-orgs/chapter-leader-resources/	D:/Sarathi/www.hearingloss.org/chapters-state-orgs/chapter-leader-resources/index.html	(from https://www.hearingloss.org/)
13:22:33	114149/114149	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:28%20GMT	https://www.hearingloss.org/chapters-state-orgs/	D:/Sarathi/www.hearingloss.org/chapters-state-orgs/index.html	(from https://www.hearingloss.org/)
13:22:33	5180/5180	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Jul%202023%2020:46:30%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/candid-seal-platinum-2022-122.jpg	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/candid-seal-platinum-2022-122.jpg	(from https://www.hearingloss.org/)
13:22:37	34815/34815	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Jul%202023%2020:47:19%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/compliance-shield-2022.png	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/compliance-shield-2022.png	(from https://www.hearingloss.org/)
13:22:37	113404/113404	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:29%20GMT	https://www.hearingloss.org/chapters-state-orgs/chapter-coordinators/	D:/Sarathi/www.hearingloss.org/chapters-state-orgs/chapter-coordinators/index.html	(from https://www.hearingloss.org/)
13:22:37	112617/112617	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:29%20GMT	https://www.hearingloss.org/make-an-impact/	D:/Sarathi/www.hearingloss.org/make-an-impact/index.html	(from https://www.hearingloss.org/)
13:22:37	124206/124206	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:29%20GMT	https://www.hearingloss.org/chapters-state-orgs/blog/	D:/Sarathi/www.hearingloss.org/chapters-state-orgs/blog/index.html	(from https://www.hearingloss.org/)
13:22:38	230670/230670	---M-Z	200	added ('OK')	application/x-javascript	date:Sat,%2014%20Sep%202024%2007:52:32%20GMT	https://connect.facebook.net/en_US/fbevents.js	D:/Sarathi/connect.facebook.net/en_US/fbevents.js	(from https://www.hearingloss.org/)
13:22:39	115284/115284	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:33%20GMT	https://www.hearingloss.org/make-an-impact/donor-appreciation/	D:/Sarathi/www.hearingloss.org/make-an-impact/donor-appreciation/index.html	(from https://www.hearingloss.org/)
13:22:39	118018/118018	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:33%20GMT	https://www.hearingloss.org/make-an-impact/volunteer-and-internships/	D:/Sarathi/www.hearingloss.org/make-an-impact/volunteer-and-internships/index.html	(from https://www.hearingloss.org/)
13:22:39	116694/116694	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:33%20GMT	https://www.hearingloss.org/make-an-impact/become-a-corporate-partner/	D:/Sarathi/www.hearingloss.org/make-an-impact/become-a-corporate-partner/index.html	(from https://www.hearingloss.org/)
13:22:39	255388/255388	---M--	200	added ('OK')	application/pdf	etag:%2264adbfa2-3e59c%22	https://www.hearingloss.org/wp-content/uploads/HLAA-NIH-Financial-Conflict-of-Interest-Policy-5-6-2021.pdf	D:/Sarathi/www.hearingloss.org/wp-content/uploads/HLAA-NIH-Financial-Conflict-of-Interest-Policy-5-6-2021.pdf	(from https://www.hearingloss.org/)
13:22:41	1787/1787	---MCZ	200	added ('OK')	application/javascript	etag:W/%22aa6d498b8b1946bfdbe8287c13607a58%22	https://cdn.userway.org/widget.js	D:/Sarathi/cdn.userway.org/widget.js	(from https://www.hearingloss.org/)
13:22:42	112769/112769	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:35%20GMT	https://www.hearingloss.org/make-an-impact/become-a-corporate-partner/ad-disclaimer/	D:/Sarathi/www.hearingloss.org/make-an-impact/become-a-corporate-partner/ad-disclaimer/index.html	(from https://www.hearingloss.org/)
13:22:42	120593/120593	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:35%20GMT	https://www.hearingloss.org/make-an-impact/become-a-corporate-partner/hear-for-life-corporate-partners/	D:/Sarathi/www.hearingloss.org/make-an-impact/become-a-corporate-partner/hear-for-life-corporate-partners/index.html	(from https://www.hearingloss.org/)
13:22:42	127441/127441	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:36%20GMT	https://www.hearingloss.org/make-an-impact/ways-to-give/	D:/Sarathi/www.hearingloss.org/make-an-impact/ways-to-give/index.html	(from https://www.hearingloss.org/)
13:22:43	1/1	---MC-	400	error ('Bad%20Request')	text/html	date:Sat,%2014%20Sep%202024%2007:52:38%20GMT	https://www.hearingloss.org/wp-admin/admin-ajax.php	D:/Sarathi/www.hearingloss.org/wp-admin/admin-ajax.php	(from https://www.hearingloss.org/)
13:22:47	114875/114875	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:38%20GMT	https://www.hearingloss.org/make-an-impact/ways-to-give/how-donations-used/	D:/Sarathi/www.hearingloss.org/make-an-impact/ways-to-give/how-donations-used/index.html	(from https://www.hearingloss.org/)
13:22:47	117837/117837	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:38%20GMT	https://www.hearingloss.org/make-an-impact/ways-to-give/gift-acceptance-policies/	D:/Sarathi/www.hearingloss.org/make-an-impact/ways-to-give/gift-acceptance-policies/index.html	(from https://www.hearingloss.org/)
13:22:47	114431/114431	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:38%20GMT	https://www.hearingloss.org/make-an-impact/ways-to-give/legacy-giving/	D:/Sarathi/www.hearingloss.org/make-an-impact/ways-to-give/legacy-giving/index.html	(from https://www.hearingloss.org/)
13:22:47	113664/113664	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:39%20GMT	https://www.hearingloss.org/make-an-impact/ways-to-give/the-donor-bill-of-rights/	D:/Sarathi/www.hearingloss.org/make-an-impact/ways-to-give/the-donor-bill-of-rights/index.html	(from https://www.hearingloss.org/)
13:22:48	13188/13188	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264adbfe2-3384%22	https://www.hearingloss.org/wp-content/plugins/wp-google-map-gold/assets/js/vendor/webfont/webfont.js?ver=5.2.7	D:/Sarathi/www.hearingloss.org/wp-content/plugins/wp-google-map-gold/assets/js/vendor/webfont/webfont6e7a.js	(from https://www.hearingloss.org/)
13:22:48	119367/119367	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:43%20GMT	https://www.hearingloss.org/make-an-impact/ways-to-give/charity-review-websites/	D:/Sarathi/www.hearingloss.org/make-an-impact/ways-to-give/charity-review-websites/index.html	(from https://www.hearingloss.org/)
13:22:48	21464/21464	---MCZ	200	added ('OK')	application/javascript	etag:W/%22667d6e6f-53d8%22	https://www.hearingloss.org/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	D:/Sarathi/www.hearingloss.org/wp-includes/js/jquery/ui/core.minb37e.js	(from https://www.hearingloss.org/)
13:22:49	114059/114059	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:43%20GMT	https://www.hearingloss.org/make-an-impact/research-opportunities/	D:/Sarathi/www.hearingloss.org/make-an-impact/research-opportunities/index.html	(from https://www.hearingloss.org/)
13:22:49	111804/111804	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:44%20GMT	https://www.hearingloss.org/news-media/	D:/Sarathi/www.hearingloss.org/news-media/index.html	(from https://www.hearingloss.org/)
13:22:49	36748/36748	---MCZ	200	added ('OK')	application/javascript	etag:W/%22667d6e6f-8f8c%22	https://www.hearingloss.org/wp-includes/js/jquery/ui/datepicker.min.js?ver=1.13.3	D:/Sarathi/www.hearingloss.org/wp-includes/js/jquery/ui/datepicker.minb37e.js	(from https://www.hearingloss.org/)
13:22:52	10874/10874	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264adbfdd-2a7a%22	https://www.hearingloss.org/wp-content/themes/hlaa/dist/scripts/min/modernizr.js	D:/Sarathi/www.hearingloss.org/wp-content/themes/hlaa/dist/scripts/min/modernizr.js	(from https://www.hearingloss.org/)
13:22:52	117014/117014	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:45%20GMT	https://www.hearingloss.org/news-media/hearing-life/	D:/Sarathi/www.hearingloss.org/news-media/hearing-life/index.html	(from https://www.hearingloss.org/)
13:22:53	136924/136924	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:45%20GMT	https://www.hearingloss.org/news-media/hearing-life/issues/	D:/Sarathi/www.hearingloss.org/news-media/hearing-life/issues/index.html	(from https://www.hearingloss.org/)
13:22:53	126807/126807	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:45%20GMT	https://www.hearingloss.org/news-media/hearing-life/submit-an-article/	D:/Sarathi/www.hearingloss.org/news-media/hearing-life/submit-an-article/index.html	(from https://www.hearingloss.org/)
13:22:53	1382/1382	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264adbfdd-566%22	https://www.hearingloss.org/wp-content/themes/hlaa/dist/scripts/main.js	D:/Sarathi/www.hearingloss.org/wp-content/themes/hlaa/dist/scripts/main.js	(from https://www.hearingloss.org/)
13:22:54	115552/115552	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:49%20GMT	https://www.hearingloss.org/news-media/hearing-life/advertise-with-us/	D:/Sarathi/www.hearingloss.org/news-media/hearing-life/advertise-with-us/index.html	(from https://www.hearingloss.org/)
13:22:55	8736/8736	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264adbfdd-2220%22	https://www.hearingloss.org/wp-content/themes/hlaa/dist/scripts/bootstrap-tabcollapse.js	D:/Sarathi/www.hearingloss.org/wp-content/themes/hlaa/dist/scripts/bootstrap-tabcollapse.js	(from https://www.hearingloss.org/)
13:22:55	123287/123287	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:49%20GMT	https://www.hearingloss.org/news-media/news/	D:/Sarathi/www.hearingloss.org/news-media/news/index.html	(from https://www.hearingloss.org/)
13:22:56	156436/156436	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:49%20GMT	https://www.hearingloss.org/news-media/hlaa-in-the-news/	D:/Sarathi/www.hearingloss.org/news-media/hlaa-in-the-news/index.html	(from https://www.hearingloss.org/)
13:22:58	40283/40283	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264adbfdd-9d5b%22	https://www.hearingloss.org/wp-content/themes/hlaa/dist/scripts/owl.carousel.js	D:/Sarathi/www.hearingloss.org/wp-content/themes/hlaa/dist/scripts/owl.carousel.js	(from https://www.hearingloss.org/)
13:22:58	139684/139684	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:50%20GMT	https://www.hearingloss.org/news-media/hlaa-blog/	D:/Sarathi/www.hearingloss.org/news-media/hlaa-blog/index.html	(from https://www.hearingloss.org/)
13:22:58	124471/124471	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:51%20GMT	https://www.hearingloss.org/news-media/brochure-downloads/	D:/Sarathi/www.hearingloss.org/news-media/brochure-downloads/index.html	(from https://www.hearingloss.org/)
13:22:58	115743/115743	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:52%20GMT	https://www.hearingloss.org/about-hlaa/	D:/Sarathi/www.hearingloss.org/about-hlaa/index.html	(from https://www.hearingloss.org/)
13:23:01	39680/39680	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264adbfdd-9b00%22	https://www.hearingloss.org/wp-content/themes/hlaa/dist/scripts/bootstrap.min.js?ver=1.0.0	D:/Sarathi/www.hearingloss.org/wp-content/themes/hlaa/dist/scripts/bootstrap.min8a54.js	(from https://www.hearingloss.org/)
13:23:01	117361/117361	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:54%20GMT	https://www.hearingloss.org/about-hlaa/our-founder/	D:/Sarathi/www.hearingloss.org/about-hlaa/our-founder/index.html	(from https://www.hearingloss.org/)
13:23:03	112742/112742	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:54%20GMT	https://www.hearingloss.org/about-hlaa/our-history/	D:/Sarathi/www.hearingloss.org/about-hlaa/our-history/index.html	(from https://www.hearingloss.org/)
13:23:03	3829/3829	---M--	200	added ('OK')	application/javascript	etag:%2265f04ae5-ef5%22	http://secure.gaug.es/track.js	D:/Sarathi/secure.gaug.es/track.3e.delayed	(from https://www.hearingloss.org/)
13:23:04	116974/116974	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:55%20GMT	https://www.hearingloss.org/about-hlaa/position-papers/	D:/Sarathi/www.hearingloss.org/about-hlaa/position-papers/index.html	(from https://www.hearingloss.org/)
13:23:08	114128/114128	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:57%20GMT	https://www.hearingloss.org/about-hlaa/our-team/	D:/Sarathi/www.hearingloss.org/about-hlaa/our-team/index.html	(from https://www.hearingloss.org/)
13:23:08	116439/116439	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:52:59%20GMT	https://www.hearingloss.org/about-hlaa/our-team/our-staff/	D:/Sarathi/www.hearingloss.org/about-hlaa/our-team/our-staff/index.html	(from https://www.hearingloss.org/)
13:23:08	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20Sep%202024%2007:53:03%20GMT	http://www.hearingloss.org/wp-content/plugins/all-in-one-event-calendar/public/themes-ai1ec/vortex/font/fontawesome-webfont.eot?v=4.0.3	D:/Sarathi/www.hearingloss.org/wp-content/plugins/all-in-one-event-calendar/public/themes-ai1ec/vortex/font/fontawesome-webfont.3fba72.delayed	(from https://www.hearingloss.org/wp-content/plugins/all-in-one-event-calendar/cache/0af1f6b3_ai1ec_parsed_css.css?ver=3.0.0)
